"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2009-08-29T14:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.02,"bereinigt"
"2009-08-29T14:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.19,"bereinigt"
"2009-08-29T14:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.1,"bereinigt"
"2009-08-29T15:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",32.79,"bereinigt"
"2009-08-29T15:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-29T15:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",21.05,"bereinigt"
"2009-08-29T15:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",299.27,"bereinigt"
"2009-08-29T15:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.04,"bereinigt"
"2009-08-29T15:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.08,"bereinigt"
"2009-08-29T15:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.11,"bereinigt"
"2009-08-29T16:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",29.64,"bereinigt"
"2009-08-29T16:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-29T16:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",20.89,"bereinigt"
"2009-08-29T16:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",287.19,"bereinigt"
"2009-08-29T16:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.14,"bereinigt"
"2009-08-29T16:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.14,"bereinigt"
"2009-08-29T16:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.11,"bereinigt"
"2009-08-29T17:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",29.01,"bereinigt"
"2009-08-29T17:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-29T17:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",20.56,"bereinigt"
"2009-08-29T17:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",311.91,"bereinigt"
"2009-08-29T17:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.43,"bereinigt"
"2009-08-29T17:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.58,"bereinigt"
"2009-08-29T17:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.22,"bereinigt"
"2009-08-29T18:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",31.46,"bereinigt"
"2009-08-29T18:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-29T18:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",20.22,"bereinigt"
"2009-08-29T18:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",320.82,"bereinigt"
"2009-08-29T18:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.18,"bereinigt"
"2009-08-29T18:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.19,"bereinigt"
"2009-08-29T18:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.47,"bereinigt"
"2009-08-29T19:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",38.9,"bereinigt"
"2009-08-29T19:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-29T19:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",18.99,"bereinigt"
"2009-08-29T19:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",1.36,"bereinigt"
"2009-08-29T19:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.87,"bereinigt"
"2009-08-29T19:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.03,"bereinigt"
"2009-08-29T19:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.84,"bereinigt"
"2009-08-29T20:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",46.39,"bereinigt"
"2009-08-29T20:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-29T20:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",17.58,"bereinigt"
"2009-08-29T20:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",32.65,"bereinigt"
"2009-08-29T20:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.52,"bereinigt"
"2009-08-29T20:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.53,"bereinigt"
"2009-08-29T20:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",972.34,"bereinigt"
"2009-08-29T21:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",47.3,"bereinigt"
"2009-08-29T21:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-29T21:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",16.9,"bereinigt"
"2009-08-29T21:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",42.36,"bereinigt"
"2009-08-29T21:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.68,"bereinigt"
"2009-08-29T21:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.7,"bereinigt"
"2009-08-29T21:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",972.5,"bereinigt"
"2009-08-29T22:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",46.56,"bereinigt"
"2009-08-29T22:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-29T22:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",16.43,"bereinigt"
"2009-08-29T22:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",57.94,"bereinigt"
"2009-08-29T22:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.54,"bereinigt"
"2009-08-29T22:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.56,"bereinigt"
"2009-08-29T22:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",972.44,"bereinigt"
"2009-08-29T23:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",50.21,"bereinigt"
"2009-08-29T23:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-29T23:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",15.74,"bereinigt"
"2009-08-29T23:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",53.34,"bereinigt"
"2009-08-29T23:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.18,"bereinigt"
"2009-08-29T23:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.2,"bereinigt"
"2009-08-29T23:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",972.38,"bereinigt"
"2009-08-30T00:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",57.27,"bereinigt"
"2009-08-30T00:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T00:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",14.66,"bereinigt"
"2009-08-30T00:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",37.07,"bereinigt"
"2009-08-30T00:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.41,"bereinigt"
"2009-08-30T00:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.42,"bereinigt"
"2009-08-30T00:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",972.14,"bereinigt"
"2009-08-30T01:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",64.1,"bereinigt"
"2009-08-30T01:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T01:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",13.54,"bereinigt"
"2009-08-30T01:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",34.35,"bereinigt"
"2009-08-30T01:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.47,"bereinigt"
"2009-08-30T01:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.47,"bereinigt"
"2009-08-30T01:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.52,"bereinigt"
"2009-08-30T02:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",67.47,"bereinigt"
"2009-08-30T02:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T02:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",12.74,"bereinigt"
"2009-08-30T02:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",28.23,"bereinigt"
"2009-08-30T02:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.77,"bereinigt"
"2009-08-30T02:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.77,"bereinigt"
"2009-08-30T02:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.36,"bereinigt"
"2009-08-30T03:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",68.02,"bereinigt"
"2009-08-30T03:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T03:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",12.35,"bereinigt"
"2009-08-30T03:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",15.29,"bereinigt"
"2009-08-30T03:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.88,"bereinigt"
"2009-08-30T03:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.92,"bereinigt"
"2009-08-30T03:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.45,"bereinigt"
"2009-08-30T04:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",69.5,"bereinigt"
"2009-08-30T04:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T04:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",11.91,"bereinigt"
"2009-08-30T04:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",350.83,"bereinigt"
"2009-08-30T04:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.19,"bereinigt"
"2009-08-30T04:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.37,"bereinigt"
"2009-08-30T04:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.34,"bereinigt"
"2009-08-30T05:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",71.38,"bereinigt"
"2009-08-30T05:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T05:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",11.54,"bereinigt"
"2009-08-30T05:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",6.88,"bereinigt"
"2009-08-30T05:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1,"bereinigt"
"2009-08-30T05:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1,"bereinigt"
"2009-08-30T05:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.48,"bereinigt"
"2009-08-30T06:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",72.37,"bereinigt"
"2009-08-30T06:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T06:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",11.41,"bereinigt"
"2009-08-30T06:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",18.47,"bereinigt"
"2009-08-30T06:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.71,"bereinigt"
"2009-08-30T06:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.73,"bereinigt"
"2009-08-30T06:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.79,"bereinigt"
"2009-08-30T07:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",69.06,"bereinigt"
"2009-08-30T07:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T07:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",12.5,"bereinigt"
"2009-08-30T07:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",31.07,"bereinigt"
"2009-08-30T07:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.63,"bereinigt"
"2009-08-30T07:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.65,"bereinigt"
"2009-08-30T07:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.78,"bereinigt"
"2009-08-30T08:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",64.89,"bereinigt"
"2009-08-30T08:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T08:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",14.14,"bereinigt"
"2009-08-30T08:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",14.29,"bereinigt"
"2009-08-30T08:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.6,"bereinigt"
"2009-08-30T08:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.61,"bereinigt"
"2009-08-30T08:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.67,"bereinigt"
"2009-08-30T09:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",59.72,"bereinigt"
"2009-08-30T09:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T09:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",16.1,"bereinigt"
"2009-08-30T09:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",32.22,"bereinigt"
"2009-08-30T09:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.27,"bereinigt"
"2009-08-30T09:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.27,"bereinigt"
"2009-08-30T09:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.78,"bereinigt"
"2009-08-30T10:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",54.68,"bereinigt"
"2009-08-30T10:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T10:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",17.87,"bereinigt"
"2009-08-30T10:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",31.15,"bereinigt"
"2009-08-30T10:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.27,"bereinigt"
"2009-08-30T10:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.29,"bereinigt"
"2009-08-30T10:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.66,"bereinigt"
"2009-08-30T11:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",46.88,"bereinigt"
"2009-08-30T11:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T11:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",19.5,"bereinigt"
"2009-08-30T11:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",15.76,"bereinigt"
"2009-08-30T11:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.56,"bereinigt"
"2009-08-30T11:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.6,"bereinigt"
"2009-08-30T11:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.38,"bereinigt"
"2009-08-30T12:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",39.02,"bereinigt"
"2009-08-30T12:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T12:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",20.27,"bereinigt"
"2009-08-30T12:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",15.23,"bereinigt"
"2009-08-30T12:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.74,"bereinigt"
"2009-08-30T12:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.97,"bereinigt"
"2009-08-30T12:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.1,"bereinigt"
"2009-08-30T13:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",36.91,"bereinigt"
"2009-08-30T13:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T13:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",20.86,"bereinigt"
"2009-08-30T13:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",23.68,"bereinigt"
"2009-08-30T13:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.07,"bereinigt"
"2009-08-30T13:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.07,"bereinigt"
"2009-08-30T13:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",970.72,"bereinigt"
"2009-08-30T14:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",33.91,"bereinigt"
"2009-08-30T14:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T14:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",21.39,"bereinigt"
"2009-08-30T14:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",12.84,"bereinigt"
"2009-08-30T14:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.24,"bereinigt"
"2009-08-30T14:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.34,"bereinigt"
"2009-08-30T14:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",970.18,"bereinigt"
"2009-08-30T15:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",32.89,"bereinigt"
"2009-08-30T15:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T15:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",21.85,"bereinigt"
"2009-08-30T15:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",349.11,"bereinigt"
"2009-08-30T15:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.38,"bereinigt"
"2009-08-30T15:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.43,"bereinigt"
"2009-08-30T15:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",969.81,"bereinigt"
"2009-08-30T16:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",31.72,"bereinigt"
"2009-08-30T16:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T16:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",22.33,"bereinigt"
"2009-08-30T16:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",331.68,"bereinigt"
"2009-08-30T16:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.25,"bereinigt"
"2009-08-30T16:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.33,"bereinigt"
"2009-08-30T16:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",969.77,"bereinigt"
"2009-08-30T17:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",32.05,"bereinigt"
"2009-08-30T17:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T17:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",22.04,"bereinigt"
"2009-08-30T17:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",338,"bereinigt"
"2009-08-30T17:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.32,"bereinigt"
"2009-08-30T17:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.33,"bereinigt"
"2009-08-30T17:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",969.8,"bereinigt"
"2009-08-30T18:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",33.47,"bereinigt"
"2009-08-30T18:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T18:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",21.71,"bereinigt"
"2009-08-30T18:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",354.66,"bereinigt"
"2009-08-30T18:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.63,"bereinigt"
"2009-08-30T18:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.66,"bereinigt"
"2009-08-30T18:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",969.79,"bereinigt"
"2009-08-30T19:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",43.09,"bereinigt"
"2009-08-30T19:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T19:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",19.59,"bereinigt"
"2009-08-30T19:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",57.85,"bereinigt"
"2009-08-30T19:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.99,"bereinigt"
"2009-08-30T19:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.03,"bereinigt"
"2009-08-30T19:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",970.15,"bereinigt"
"2009-08-30T20:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",48.72,"bereinigt"
"2009-08-30T20:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T20:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",18.11,"bereinigt"
"2009-08-30T20:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",44.28,"bereinigt"
"2009-08-30T20:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.05,"bereinigt"
"2009-08-30T20:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.33,"bereinigt"
"2009-08-30T20:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",970.6,"bereinigt"
"2009-08-30T21:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",51.47,"bereinigt"
"2009-08-30T21:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T21:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",17.29,"bereinigt"
"2009-08-30T21:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",41.18,"bereinigt"
"2009-08-30T21:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.71,"bereinigt"
"2009-08-30T21:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.74,"bereinigt"
"2009-08-30T21:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",970.86,"bereinigt"
"2009-08-30T22:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",54.94,"bereinigt"
"2009-08-30T22:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T22:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",16.67,"bereinigt"
"2009-08-30T22:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",180.09,"bereinigt"
"2009-08-30T22:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.54,"bereinigt"
"2009-08-30T22:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.56,"bereinigt"
"2009-08-30T22:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",970.99,"bereinigt"
"2009-08-30T23:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",60.6,"bereinigt"
"2009-08-30T23:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-30T23:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",15.79,"bereinigt"
"2009-08-30T23:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",285.65,"bereinigt"
"2009-08-30T23:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.33,"bereinigt"
"2009-08-30T23:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.34,"bereinigt"
"2009-08-30T23:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.1,"bereinigt"
"2009-08-31T00:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",63.87,"bereinigt"
"2009-08-31T00:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-31T00:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",15.37,"bereinigt"
"2009-08-31T00:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",254.12,"bereinigt"
"2009-08-31T00:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.46,"bereinigt"
"2009-08-31T00:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.46,"bereinigt"
"2009-08-31T00:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.01,"bereinigt"
"2009-08-31T01:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",67.31,"bereinigt"
"2009-08-31T01:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-31T01:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",14.55,"bereinigt"
"2009-08-31T01:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",27.94,"bereinigt"
"2009-08-31T01:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.76,"bereinigt"
"2009-08-31T01:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.76,"bereinigt"
"2009-08-31T01:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",970.86,"bereinigt"
"2009-08-31T02:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",71.32,"bereinigt"
"2009-08-31T02:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-31T02:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",13.72,"bereinigt"
"2009-08-31T02:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",26.06,"bereinigt"
"2009-08-31T02:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.57,"bereinigt"
"2009-08-31T02:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.58,"bereinigt"
"2009-08-31T02:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",970.62,"bereinigt"
"2009-08-31T03:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",73.29,"bereinigt"
"2009-08-31T03:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-31T03:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",13.18,"bereinigt"
"2009-08-31T03:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",34.93,"bereinigt"
"2009-08-31T03:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.89,"bereinigt"
"2009-08-31T03:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.89,"bereinigt"
"2009-08-31T03:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",970.46,"bereinigt"
"2009-08-31T04:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",73.31,"bereinigt"
"2009-08-31T04:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-08-31T04:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",13.02,"bereinigt"
